id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sq_ft,total_baths,additional_area,house_type_1Fam,house_type_Duplex,house_type_Twnhs,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,bsmt_qual_2,bsmt_sf,bsmt_cond_2,bsmt_sf_x_cond2,bsmt_sf_x_qual_2,exter_qual2,exter_cond2,remodel_year,remodel_yn,fireplace_yn,pool_yn,Basement_yn,garage_yn,house_sf_x_overall_qual,overall_qual_x_overall_cond
2592,535327210,20,RL,70.0,13300,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1956,2001,Hip,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,Gd,Y,SBrkr,1384,0,0,1384,1.0,0.0,1,0,2,1,TA,6,Min1,0,NA,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,75,0,0,323,0,0,NA,Shed,400,6,2006,WD ,159000.0,2399.0,2.0,896.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1015.0,3,3045.0,3045.0,3,3,45,1,0,0,1,1,11995.0,25
1491,908103280,20,RL,65.0,6500,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,6,1976,1976,Hip,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,TA,Y,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,NA,NA,0,5,2008,WD ,135000.0,2254.0,2.0,480.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1127.0,5,5635.0,3381.0,3,3,0,0,1,0,1,1,13524.0,36
2742,905452140,50,RL,75.0,9525,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,550.0,994.0,Gd,Y,SBrkr,1216,639,0,1855,0.0,0.0,2,0,4,1,TA,7,Typ,0,NA,Attchd,1954.0,Unf,1.0,325.0,TA,TA,Y,182,0,0,0,0,0,NA,NA,0,10,2006,WD ,136900.0,2849.0,2.0,325.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,994.0,2,1988.0,2982.0,3,3,18,1,0,0,1,1,17094.0,24
2497,532378160,20,RL,65.0,6993,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,TA,Y,SBrkr,1236,0,0,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,6,2006,WD ,135000.0,2148.0,1.0,288.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,912.0,3,2736.0,2736.0,3,3,33,1,1,0,1,1,10740.0,35
495,528315090,60,RL,82.0,9430,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,Ex,Y,SBrkr,1268,1097,0,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3.0,856.0,TA,TA,Y,0,128,0,0,180,0,NA,NA,0,7,2009,WD ,337000.0,3617.0,3.5,856.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1252.0,3,3756.0,5008.0,4,3,0,0,1,0,1,1,28936.0,40
2528,534128210,60,RL,80.0,11029,NA,IR1,Lvl,Corner,Gtl,PosA,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,435.0,1054.0,TA,Y,SBrkr,1512,1142,0,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,0,222,0,NA,NA,0,8,2006,WD ,250000.0,3708.0,3.5,619.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1054.0,3,3162.0,3162.0,3,3,16,1,1,0,1,1,22248.0,42
1033,527380240,60,RL,80.0,14311,NA,IR1,Lvl,FR3,Gtl,Norm,1Fam,2Story,8,5,1996,1996,Gable,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,213.0,1236.0,Ex,Y,SBrkr,1236,1104,0,2340,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1996.0,RFn,3.0,787.0,TA,TA,Y,192,180,218,0,0,0,GdPrv,NA,0,6,2008,WD ,306000.0,3576.0,3.5,787.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1236.0,3,3708.0,4944.0,4,3,0,0,1,0,1,1,28608.0,40
1165,533212150,160,FV,34.0,3604,Pave,Reg,Lvl,Corner,Gtl,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,Ex,Y,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,NA,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0,102,0,0,0,0,NA,NA,0,2,2008,WD ,146000.0,2081.0,2.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,689.0,3,2067.0,2756.0,4,3,0,0,0,0,1,1,14567.0,35
2037,903457040,50,RM,60.0,10320,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,Gd,Y,SBrkr,1138,1042,0,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,NA,NA,0,5,2007,WD ,161000.0,3318.0,1.5,720.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1138.0,2,2276.0,3414.0,3,3,35,1,1,0,1,1,19908.0,30
113,534152050,20,RL,80.0,10603,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,7,1977,2001,Gable,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,0.0,410.0,1610.0,Gd,Y,SBrkr,1610,0,0,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1977.0,RFn,2.0,480.0,TA,TA,Y,168,68,0,0,0,0,NA,NA,0,2,2010,WD ,205000.0,3220.0,3.0,480.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1610.0,3,4830.0,4830.0,3,3,24,1,1,0,1,1,19320.0,42
1572,916226030,120,RL,42.0,4084,NA,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,Gd,Y,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,NA,NA,0,7,2008,WD ,241500.0,2778.0,3.0,512.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1277.0,3,3831.0,5108.0,4,3,0,0,1,0,1,1,19446.0,42
2052,905101200,20,RL,61.0,7943,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,126.0,1029.0,Gd,Y,SBrkr,1029,0,0,1029,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1961.0,Unf,1.0,261.0,TA,TA,Y,64,0,39,0,0,0,NA,NA,0,4,2007,WD ,118500.0,2058.0,2.0,261.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1029.0,3,3087.0,3087.0,3,2,0,0,0,0,1,1,8232.0,20
2702,904101040,80,RL,92.0,6930,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,Ex,Y,FuseF,1352,0,0,1352,0.0,1.0,1,0,3,1,Gd,6,Min2,0,NA,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168,0,294,0,0,0,NA,NA,0,7,2006,WD ,130000.0,2414.0,1.5,288.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1062.0,3,3186.0,3186.0,3,3,0,0,0,0,1,1,12070.0,20
1981,902128160,30,RM,60.0,7200,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,8,1940,1950,Gable,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,Ex,Y,SBrkr,1072,0,0,1072,0.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Detchd,1940.0,Unf,2.0,379.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,5,2007,WD ,130000.0,1880.0,1.0,379.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,808.0,3,2424.0,2424.0,3,3,10,1,1,0,1,1,9400.0,40
2335,527214060,60,RL,82.0,16052,NA,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,644.0,1850.0,Ex,Y,SBrkr,1850,848,0,2698,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,0,0,0,0,0,NA,NA,0,7,2006,New,535000.0,4548.0,3.5,736.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1850.0,3,5550.0,9250.0,5,3,0,0,1,0,1,1,45480.0,50
563,532378180,20,RL,65.0,7150,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,5,6,1962,1962,Gable,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,182.0,912.0,Gd,Y,SBrkr,912,0,0,912,0.0,1.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,10,2009,WD ,123000.0,1824.0,1.5,252.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,912.0,3,2736.0,2736.0,3,3,0,0,0,0,1,1,9120.0,30
1502,908201110,90,RL,65.0,6012,NA,Reg,Lvl,Corner,Gtl,Norm,Duplex,1Story,4,5,1955,1955,Gable,AsbShng,Plywood,None,0.0,TA,Fa,PConc,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,N,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,NA,NA,0,6,2008,WD ,82000.0,1152.0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,3,2,0,0,0,0,0,0,4608.0,20
1310,902300260,75,RM,53.0,5350,NA,Reg,Lvl,Corner,Gtl,Artery,1Fam,2Story,7,8,1920,1965,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,Ex,Y,SBrkr,730,720,0,1450,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1935.0,Unf,1.0,288.0,TA,TA,Y,0,192,0,0,0,0,MnPrv,NA,0,3,2008,WD ,132000.0,2074.0,1.0,288.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,624.0,3,1872.0,1872.0,3,3,45,1,0,0,1,1,14518.0,56
2598,535376100,30,RL,60.0,5400,NA,Reg,Lvl,Corner,Sev,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,1073.0,Ex,Y,SBrkr,1073,0,0,1073,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,0,0,112,0,0,0,NA,NA,0,12,2006,WD ,108480.0,2146.0,1.0,326.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1073.0,3,3219.0,3219.0,3,3,47,1,0,0,1,1,10730.0,30
2715,905107220,20,RL,72.0,9535,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,TA,Y,SBrkr,1458,0,0,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,MnPrv,NA,0,7,2006,WD ,165000.0,2634.0,2.5,512.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1176.0,3,3528.0,3528.0,3,3,0,0,1,0,1,1,13170.0,25
1810,531376060,20,RL,65.0,7441,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,1461.0,Ex,Y,SBrkr,1486,0,0,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2006.0,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,0,6,2007,WD ,181000.0,2947.0,2.0,566.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1461.0,3,4383.0,5844.0,4,3,0,0,0,0,1,1,20629.0,35
778,905200260,80,RL,88.0,15400,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SLvl,5,5,1961,1961,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,552.0,TA,Y,SBrkr,904,611,259,1774,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1961.0,Unf,1.0,384.0,TA,TA,Y,290,40,0,0,0,0,NA,NA,0,7,2009,WD ,165000.0,2326.0,2.0,384.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,552.0,4,2208.0,1656.0,3,3,0,0,1,0,1,1,11630.0,25
339,924100050,50,RL,68.0,10544,NA,IR1,Lvl,Inside,Mod,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,TA,Y,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,NA,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,0,NA,NA,0,4,2010,WD ,161000.0,2343.0,2.0,275.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,864.0,3,2592.0,2592.0,3,3,0,0,0,0,1,1,11715.0,25
2460,528445010,20,RL,85.0,10936,NA,Reg,Lvl,Corner,Gtl,Feedr,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1504.0,1504.0,Ex,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2006.0,Fin,2.0,510.0,TA,TA,Y,144,0,0,0,0,0,NA,NA,0,9,2006,New,199000.0,3008.0,2.0,510.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1504.0,3,4512.0,6016.0,4,3,0,0,0,0,1,1,24064.0,40
320,916455170,60,RL,80.0,11316,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,Ex,Y,SBrkr,824,1070,0,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,510.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,0,2,2010,WD ,214900.0,2711.0,3.5,510.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,817.0,3,2451.0,3268.0,4,3,1,1,1,0,1,1,18977.0,35
2461,528456200,20,FV,72.0,8640,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1254.0,1278.0,Ex,Y,SBrkr,1278,0,0,1278,0.0,0.0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2006.0,RFn,2.0,584.0,TA,TA,Y,0,60,0,0,0,0,NA,NA,0,10,2006,New,198600.0,2556.0,2.0,584.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1278.0,3,3834.0,5112.0,4,3,0,0,0,0,1,1,20448.0,40
2449,528348010,60,RL,93.0,12090,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,1141.0,Gd,Y,SBrkr,1165,1098,0,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,420.0,TA,TA,Y,144,123,0,0,0,0,NA,NA,0,7,2006,WD ,258000.0,3404.0,2.5,420.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1141.0,3,3423.0,4564.0,4,3,0,0,1,0,1,1,27232.0,40
1096,528290090,60,RL,64.0,7750,NA,Reg,Lvl,Inside,Gtl,RRAn,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,Ex,Y,SBrkr,707,707,0,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,Fin,2.0,403.0,TA,TA,Y,100,35,0,0,0,0,NA,NA,0,4,2008,WD ,176000.0,2121.0,2.5,403.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,707.0,3,2121.0,2828.0,4,3,0,0,1,0,1,1,14847.0,35
1893,534403040,80,RL,85.0,9350,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580.0,452.0,1302.0,Ex,Y,SBrkr,1302,0,0,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,NA,Attchd,1964.0,RFn,1.0,309.0,TA,TA,Y,333,0,0,0,0,0,MnPrv,NA,0,10,2007,CWD,158000.0,2604.0,2.5,309.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1302.0,3,3906.0,5208.0,3,3,27,1,0,0,1,1,15624.0,42
479,528240060,80,RL,64.0,7750,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,55.0,408.0,Ex,Y,SBrkr,779,640,0,1419,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2.0,527.0,TA,TA,Y,120,0,0,0,0,0,NA,NA,0,3,2009,WD ,184100.0,1827.0,3.5,527.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,408.0,3,1224.0,1632.0,4,3,0,0,1,0,1,1,14616.0,40
1657,527357020,20,RL,128.0,13001,NA,IR1,Lvl,Inside,Gtl,PosN,1Fam,1Story,6,5,1971,1971,Hip,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1012.0,1625.0,TA,Y,SBrkr,1220,0,0,1220,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0,0,249,0,0,0,NA,NA,0,9,2007,WD ,170000.0,2845.0,2.5,944.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1625.0,3,4875.0,4875.0,3,3,0,0,1,0,1,1,17070.0,30
937,909452050,80,RL,70.0,13607,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,6,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,Unf,0.0,118.0,572.0,Gd,Y,SBrkr,1182,800,0,1982,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,400,112,0,0,0,0,NA,Shed,1500,4,2009,WD ,208000.0,2554.0,3.5,501.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,572.0,3,1716.0,1716.0,3,4,0,0,1,0,1,1,15324.0,36
879,907290210,120,RM,70.0,4435,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,NA,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,NA,NA,0,5,2009,WD ,140000.0,1696.0,2.0,420.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,848.0,3,2544.0,3392.0,4,3,0,0,0,0,1,1,10176.0,30
945,911370500,120,RM,44.0,3843,NA,IR1,HLS,Inside,Mod,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,Ex,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,NA,NA,0,6,2009,New,230000.0,3244.0,3.5,482.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1596.0,3,4788.0,7980.0,5,3,1,1,1,0,1,1,25952.0,40
1010,527183060,120,RL,65.0,5950,NA,IR1,HLS,Inside,Mod,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1018.0,1337.0,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,0,0,NA,NA,0,4,2008,WD ,188500.0,2674.0,3.0,462.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1337.0,3,4011.0,5348.0,4,3,0,0,1,0,1,1,21392.0,40
2861,909276070,50,RL,80.0,12400,NA,Reg,HLS,Inside,Mod,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,Unf,0.0,299.0,901.0,TA,Y,SBrkr,1125,592,0,1717,0.0,0.0,1,1,2,1,TA,7,Typ,1,Gd,Attchd,1940.0,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,NA,NA,0,2,2006,WD ,194000.0,2618.0,1.5,410.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,901.0,3,2703.0,3604.0,3,3,10,1,1,0,1,1,13090.0,30
1245,535180120,20,RL,75.0,10425,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1956,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,774.0,Unf,0.0,330.0,1104.0,Gd,Y,SBrkr,1104,0,0,1104,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1956.0,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,4,2008,WD ,133000.0,2208.0,2.0,384.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1104.0,3,3312.0,3312.0,3,3,2,1,0,0,1,1,11040.0,25
